,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
94,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18485,2020-08-11 02:00:00,WETH,USDT,31126.974880329647469548,12020533.385876,11982876.04562555339198318944361501,26878.064349673504129273,10238546.258166,20339617.93652025167775520466757199
95,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18484,2020-08-10 02:00:00,WETH,USDT,111178.079121839906106389,47914749.901977,45817658.28902980307300849937225373,25700.537933359631664993,10129226.994992,20235476.56723245762941780792359978
96,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18483,2020-08-09 02:00:00,WETH,USDT,31219.688699044929855019,12208447.207805,12171458.01058294726963365673099217,25534.433327149442259964,9996781.426122,19868188.38861553870185088622016596
97,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18482,2020-08-08 02:00:00,WETH,USDT,28904.323157777376498937,11140861.663228,11110735.5776599795869818725050978,24794.602704054600272867,9787892.329032,19484065.37621926698525984120367152
98,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18481,2020-08-07 02:00:00,WETH,USDT,35592.676271756134161947,13739357.061118,13633684.59398312193480210925389225,19556.915624757179388156,7387229.614665,14742819.95917441087417136325212609
99,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18480,2020-08-06 02:00:00,WETH,USDT,10244.663657669359022807,4059773.287869,4045138.44522227658469590873344808,8756.399863194940051319,3461957.587292,6876057.234866509410099798654860832
100,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18479,2020-08-05 02:00:00,WETH,USDT,8415.22077871740849982,3318692.382802,3305853.30200573459309386906344276,6631.549083692613685437,2644028.642982,5283641.513736190789550637709733269
101,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18478,2020-08-04 02:00:00,WETH,USDT,6498.11804394280421599,2535801.738825,2524042.308167399075933619436078582,4327.901268143407606738,1684725.090469,3359880.495311379303560487016564368
102,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18477,2020-08-03 02:00:00,WETH,USDT,4411.058973295895748582,1708978.146274,1699589.2338260589445480643645784,2447.829832651527121565,943236.015418,1882278.519635694568401777563680661
103,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18476,2020-08-02 02:00:00,WETH,USDT,4924.141895872039568375,1851038.943455,1842770.551135553435008933521005007,2773.07890988076550641,1032590.139587,2042151.904971615077769721446406995
